table_row,ordering_cd,st_country_cd,us_or_foreign,state_country_of_origin,assignee_name,CY_2010,CY_2011,CY_2012,CY_2013,CY_2014,CY_ALL
20040,433,JPX,(Foreign),JAPAN,SANKYO SEISAKUSHO CO.,4,1,1,0,0,6
20041,433,JPX,(Foreign),JAPAN,"SANWA KAGAKU KENKYUSHO CO., LTD.",3,1,1,0,1,6
20042,433,JPX,(Foreign),JAPAN,SAP AKTIENGESELLSCHAFT,1,1,3,0,1,6
20043,433,JPX,(Foreign),JAPAN,SBI BIOTECH  CO. LTD,0,1,1,3,1,6
20044,433,JPX,(Foreign),JAPAN,SHIKOKU RESEARCH INSTITUTE INCORPORATED,3,1,0,2,0,6
20045,433,JPX,(Foreign),JAPAN,SHIMANE PREFECTURAL GOVERNMENT,1,0,1,3,1,6
20046,433,JPX,(Foreign),JAPAN,SHOEI CHEMICAL INC.,3,0,1,1,1,6
20047,433,JPX,(Foreign),JAPAN,SIMOTEC INC.,3,1,2,0,0,6
20048,433,JPX,(Foreign),JAPAN,"SPP TECHNOLOGIES CO., LTD.",0,0,0,2,4,6
20049,433,JPX,(Foreign),JAPAN,SUMITOMO (SEI) STEEL WIRE CORP.,2,3,0,0,1,6
20050,433,JPX,(Foreign),JAPAN,"SUMITOMO (SHI) CONSTRUCTION MACHINERY CO., LTD.",0,0,0,3,3,6
20051,433,JPX,(Foreign),JAPAN,"SUN MEDICAL CO., LTD.",0,0,3,3,0,6
20052,433,JPX,(Foreign),JAPAN,TAICA CORPORATION,0,1,1,0,4,6
20053,433,JPX,(Foreign),JAPAN,TAKAI TOFU &  SOYMILK EQUIPMENT CO.,0,0,0,4,2,6
20054,433,JPX,(Foreign),JAPAN,"TESSERA, INC.",0,0,0,3,3,6
20055,433,JPX,(Foreign),JAPAN,THOMSON LICENSING S.A.,1,0,0,1,4,6
20056,433,JPX,(Foreign),JAPAN,"THREE BOND CO., LTD.",0,1,0,2,3,6
20057,433,JPX,(Foreign),JAPAN,TOHCELLO CO. LTD.,0,1,2,1,2,6
20058,433,JPX,(Foreign),JAPAN,"TOHO CHEMICAL INDUSTRY CO., LTD.",1,0,1,2,2,6
20059,433,JPX,(Foreign),JAPAN,"TOHO TENAX CO., LTD.",0,1,4,0,1,6
20060,433,JPX,(Foreign),JAPAN,"TOHOKU SEIKI INDUSTRIES, LTD.",0,0,2,3,1,6
20061,433,JPX,(Foreign),JAPAN,TOKYO GAS COMPANY LIMITED,3,1,0,0,2,6
20062,433,JPX,(Foreign),JAPAN,TOKYO METROPOLITAN ORGANIZATION FOR MEDICAL RESEARCH,3,2,1,0,0,6
20063,433,JPX,(Foreign),JAPAN,TOKYO METROPOLITAN UNIVERSITY,0,1,3,2,0,6
20064,433,JPX,(Foreign),JAPAN,TONEN CHEMICAL CORPORATION,5,1,0,0,0,6
20065,433,JPX,(Foreign),JAPAN,"TOPPAN FORMS CO., LTD.",2,2,1,1,0,6
20066,433,JPX,(Foreign),JAPAN,TOSOH FINECHEM CORPORATION,0,1,1,1,3,6
20067,433,JPX,(Foreign),JAPAN,"TOYO DENSO CO., LTD.",2,0,1,2,1,6
20068,433,JPX,(Foreign),JAPAN,"TOYO GLASS CO., LTD.",0,2,1,3,0,6
20069,433,JPX,(Foreign),JAPAN,TOYO ROKI SEIZO KABUSHIKI KAISHA,4,2,0,0,0,6
20070,433,JPX,(Foreign),JAPAN,TOYODA VAN MOPPES LIMITED,2,3,0,0,1,6
20071,433,JPX,(Foreign),JAPAN,TRINC.ORG,1,1,3,0,1,6
20072,433,JPX,(Foreign),JAPAN,TRINITY INDUSTRIAL CORPORATION,2,3,1,0,0,6
20073,433,JPX,(Foreign),JAPAN,VALEO THERMAL SYSTEMS JAPAN CORPORATION,1,3,2,0,0,6
20074,433,JPX,(Foreign),JAPAN,YAMASHITA RUBBER KABUSHIKI KAISHA,1,1,1,1,2,6
20075,433,JPX,(Foreign),JAPAN,"ZEBRA CO., LTD.",0,1,3,1,1,6
20076,433,JPX,(Foreign),JAPAN,ZUKEN INC.,1,1,1,1,2,6
20077,433,JPX,(Foreign),JAPAN,A SCHOOL CORPORATION KANSAI UNIVERSITY,0,0,2,1,2,5
20078,433,JPX,(Foreign),JAPAN,"A T COMMUNICATIONS CO., LTD.",0,0,1,2,2,5
20079,433,JPX,(Foreign),JAPAN,"AICHI CO., LTD.",2,0,1,2,0,5
20080,433,JPX,(Foreign),JAPAN,AICHI-PREFECTURE,3,1,1,0,0,5
20081,433,JPX,(Foreign),JAPAN,"AISIN KEIKINZOKU CO., LTD.",1,0,3,1,0,5
20082,433,JPX,(Foreign),JAPAN,ALFRESA PHARMA CORPORATION,1,1,2,1,0,5
20083,433,JPX,(Foreign),JAPAN,"AMINO UP CHEMICAL CO., LTD.",1,2,1,1,0,5
20084,433,JPX,(Foreign),JAPAN,APPLIED NANOPARTICLE LABORATORY CORPORATION,0,0,0,4,1,5
20085,433,JPX,(Foreign),JAPAN,ARUZE CORPORATION,1,3,1,0,0,5
20086,433,JPX,(Foreign),JAPAN,ASAHI BREWERIES LTD.,0,1,1,0,3,5
20087,433,JPX,(Foreign),JAPAN,"CANARE ELECTRIC CO., LTD.",1,1,1,1,1,5
20088,433,JPX,(Foreign),JAPAN,CHEMETALL GMBH,1,1,1,0,2,5
20089,433,JPX,(Foreign),JAPAN,CHUBU UNIVERSITY EDUCATIONAL FOUNDATION,0,1,1,2,1,5
20090,433,JPX,(Foreign),JAPAN,"COOPERVISION INTERNATIONAL HOLDING COMPANY, LP",0,0,1,3,1,5
20091,433,JPX,(Foreign),JAPAN,"CYBER SOLUTIONS, INC.",1,2,0,0,2,5
20092,433,JPX,(Foreign),JAPAN,"D2S, INC.",2,0,0,3,0,5
20093,433,JPX,(Foreign),JAPAN,DAITO ELECTRIC MACHINE INDUSTRY COMPANY LIMITED,0,0,0,1,4,5
20094,433,JPX,(Foreign),JAPAN,"DAIWABO HOLDINGS CO., LTD.",2,0,1,0,2,5
20095,433,JPX,(Foreign),JAPAN,DIGITAL ELECTRONICS CORPORATION,1,4,0,0,0,5
20096,433,JPX,(Foreign),JAPAN,DNAVEC RESEARCH INC.,1,0,2,0,2,5
20097,433,JPX,(Foreign),JAPAN,"DOWA MINING CO., LTD.",4,0,1,0,0,5
20098,433,JPX,(Foreign),JAPAN,"EISAI CO., LTD.",1,4,0,0,0,5
20099,433,JPX,(Foreign),JAPAN,ELM INC.,1,1,1,2,0,5
20100,433,JPX,(Foreign),JAPAN,"ENAX, INC.",0,2,1,1,1,5
20101,433,JPX,(Foreign),JAPAN,"ENTEGRIS, INC.",1,1,1,2,0,5
20102,433,JPX,(Foreign),JAPAN,"FDK TWICELL CO., LTD.",0,0,0,2,3,5
20103,433,JPX,(Foreign),JAPAN,"FREEBIT CO., LTD.",0,1,1,2,1,5
20104,433,JPX,(Foreign),JAPAN,"FUJI CHEMICAL INDUSTRY CO., LTD.",1,0,0,1,3,5
20105,433,JPX,(Foreign),JAPAN,"FUJI KIHAN CO., LTD.",1,0,0,2,2,5
20106,433,JPX,(Foreign),JAPAN,"FUJI POLYMER INDUSTRIES, CO., LTD.",0,2,3,0,0,5
20107,433,JPX,(Foreign),JAPAN,"FUJI SHOJI CO., LTD.",0,1,1,2,1,5
20108,433,JPX,(Foreign),JAPAN,"FUJIKURA KASEI CO., LTD.",1,0,0,2,2,5
20109,433,JPX,(Foreign),JAPAN,"FUKOKU CO., LTD.",1,2,0,1,1,5
20110,433,JPX,(Foreign),JAPAN,FURUYAMETALS CO. LTD.,1,1,0,2,1,5
20111,433,JPX,(Foreign),JAPAN,"FUSHIMI PHARMACEUTICAL CO., LTD.",1,2,0,2,0,5
20112,433,JPX,(Foreign),JAPAN,GENOMIDEA INC.,2,2,0,0,1,5
20113,433,JPX,(Foreign),JAPAN,GETNER FOUNDATION LLC,0,0,1,3,1,5
20114,433,JPX,(Foreign),JAPAN,GL SCIENCES INCORPORATED,2,0,1,1,1,5
20115,433,JPX,(Foreign),JAPAN,GLORY KOGYO KABUSHIKI KAISHA,3,0,2,0,0,5
20116,433,JPX,(Foreign),JAPAN,GODO KAISHA IP BRIDGE 1,0,0,0,0,5,5
20117,433,JPX,(Foreign),JAPAN,"HAYASHI TELEMPU CO., LTD.",3,0,0,0,2,5
20118,433,JPX,(Foreign),JAPAN,HERAEUS QUARZGLAS GMBH & CO. KG,1,1,2,1,0,5
20119,433,JPX,(Foreign),JAPAN,"ICEMOS TECHNOLOGY, LTD.",2,1,1,1,0,5
20120,433,JPX,(Foreign),JAPAN,IKEDA FOOD RESEARCH CO. LTD.,0,0,0,2,3,5
20121,433,JPX,(Foreign),JAPAN,INVENSAS CORPORATION,0,0,1,1,3,5
20122,433,JPX,(Foreign),JAPAN,"ISHIFUKU METAL INDUSTRY CO., LTD.",0,1,3,0,1,5
20123,433,JPX,(Foreign),JAPAN,"JAPAN COOPERATION CENTER, PETROLEUM",0,3,2,0,0,5
20124,433,JPX,(Foreign),JAPAN,JEOL RESONANCE INC.,0,2,0,1,2,5
20125,433,JPX,(Foreign),JAPAN,JFE ENGINEERING CORPORATION,1,3,0,1,0,5
20126,433,JPX,(Foreign),JAPAN,JUST SYSTEMS CORPORATION,4,1,0,0,0,5
20127,433,JPX,(Foreign),JAPAN,KABUSHIKI KAISHA ISHII HYOKI,0,1,1,3,0,5
20128,433,JPX,(Foreign),JAPAN,KABUSHIKI KAISHA MATSUI SEISAKUSHO,2,0,0,1,2,5
20129,433,JPX,(Foreign),JAPAN,KABUSHIKI-KAISHA WATANABE SHOKO,3,0,0,1,1,5
20130,433,JPX,(Foreign),JAPAN,"KANKYOKEIEISOGOKENKYUSHO CO., INC.",0,1,1,1,2,5
20131,433,JPX,(Foreign),JAPAN,"KANSAI RESEARCH INSTITUTE, INC.",2,0,2,0,1,5
20132,433,JPX,(Foreign),JAPAN,"KANTO DENKA KOGYO CO., LTD.",1,2,0,0,2,5
20133,433,JPX,(Foreign),JAPAN,"KAWAJUN CO., LTD.",0,0,1,3,1,5
20134,433,JPX,(Foreign),JAPAN,KELK LTD.,1,1,1,2,0,5
20135,433,JPX,(Foreign),JAPAN,KEMPHYS LTD.,0,3,1,0,1,5
20136,433,JPX,(Foreign),JAPAN,"KING JIM CO., LTD.",1,0,0,1,3,5
20137,433,JPX,(Foreign),JAPAN,"KIWA CHEMICAL INDUSTRY CO., LTD.",3,2,0,0,0,5
20138,433,JPX,(Foreign),JAPAN,"KOBELCO ECO-SOLUTIONS CO., LTD.",0,5,0,0,0,5
20139,433,JPX,(Foreign),JAPAN,"KONAMI CO., LTD.",5,0,0,0,0,5
20140,433,JPX,(Foreign),JAPAN,"KONICA MINOLTA PHOTO IMAGING, INC.",4,1,0,0,0,5
20141,433,JPX,(Foreign),JAPAN,"KONISHI CO., LTD.",0,2,2,1,0,5
20142,433,JPX,(Foreign),JAPAN,"KYOWA METAL WORKS CO., LTD.",2,0,1,2,0,5
20143,433,JPX,(Foreign),JAPAN,LIXIL CORPORATION,0,1,1,1,2,5
20144,433,JPX,(Foreign),JAPAN,"MARUO CALCIUM COMPANY, LIMITED",1,2,1,1,0,5
20145,433,JPX,(Foreign),JAPAN,"MARUWA CO., LTD.",0,0,1,1,3,5
20146,433,JPX,(Foreign),JAPAN,"MATSUTANI CHEMICAL INDUSTRIES CO., LTD.",0,1,0,4,0,5
20147,433,JPX,(Foreign),JAPAN,"MEDICAL & BIOLOGICAL LABORATORIES CO., LTD.",2,1,1,1,0,5
20148,433,JPX,(Foreign),JAPAN,MEIJO UNIVERSITY,2,1,0,0,2,5
20149,433,JPX,(Foreign),JAPAN,"MEIWA INDUSTRY CO., LTD.",0,0,2,2,1,5
20150,433,JPX,(Foreign),JAPAN,MICRO WIN TECH INC.,0,3,0,0,2,5
20151,433,JPX,(Foreign),JAPAN,"MICRONICS JAPAN CO., LTD.",3,1,0,1,0,5
20152,433,JPX,(Foreign),JAPAN,"MIDORI ANZEN COMPANY, LTD.",1,1,1,1,1,5
20153,433,JPX,(Foreign),JAPAN,MITOMO CORPORATION,1,0,1,2,1,5
20154,433,JPX,(Foreign),JAPAN,"MIZUHO INFORMATION &  RESEARCH INSTITUTE, INC.",0,1,4,0,0,5
20155,433,JPX,(Foreign),JAPAN,MOLTEN CORPORATION,2,0,2,0,1,5
20156,433,JPX,(Foreign),JAPAN,"NAKAMOTO PACKS CO., LTD.",0,1,1,2,1,5
20157,433,JPX,(Foreign),JAPAN,NAKAMURA SEISAKUSHO KABUSHIKIGAISHA,1,2,0,1,1,5
20158,433,JPX,(Foreign),JAPAN,NAMICS CORPORATION,0,1,1,1,2,5
20159,433,JPX,(Foreign),JAPAN,"NARA MACHINERY CO., LTD.",1,1,2,0,1,5
20160,433,JPX,(Foreign),JAPAN,NATIONAL CANCER CENTER,0,1,2,0,2,5
20161,433,JPX,(Foreign),JAPAN,NATIONAL INSTITUTES OF NATURAL SCIENCES,2,1,1,1,0,5
20162,433,JPX,(Foreign),JAPAN,"NATIONAL PRINTING BUREAU, INCORPORATED ADMINISTRATIVE AGENCY",0,2,0,1,2,5
20163,433,JPX,(Foreign),JAPAN,NATIONAL SEMICONDUCTOR CORPORATION,4,1,0,0,0,5
20164,433,JPX,(Foreign),JAPAN,NATIONAL UNIVERSITY CORPORATION,0,0,1,1,3,5
20165,433,JPX,(Foreign),JAPAN,"NEC SOLUTION INNOVATORS, LTD.",0,0,0,0,5,5
20166,433,JPX,(Foreign),JAPAN,"NESTEC, S.A.",0,0,1,2,2,5
20167,433,JPX,(Foreign),JAPAN,"NETCOMSEC CO., LTD.",1,2,0,1,1,5
20168,433,JPX,(Foreign),JAPAN,NEW JAPAN RADIO COMPANY LTD.,2,1,0,1,1,5
20169,433,JPX,(Foreign),JAPAN,NGR INC.,0,2,2,1,0,5
20170,433,JPX,(Foreign),JAPAN,"NICHIBEI CO., LTD.",1,1,0,1,2,5
20171,433,JPX,(Foreign),JAPAN,"NIHON SUPERIOR SHA CO., LTD.",0,1,2,1,1,5
20172,433,JPX,(Foreign),JAPAN,"NIKE, INC.",0,0,0,5,0,5
20173,433,JPX,(Foreign),JAPAN,"NIPPON SEISEN CO., LTD.",0,0,1,3,1,5
20174,433,JPX,(Foreign),JAPAN,"NITTETSU MINING COMPANY, LTD.",1,3,0,0,1,5
20175,433,JPX,(Foreign),JAPAN,NOKIA SIEMENS NETWORKS OY,0,1,0,3,1,5
20176,433,JPX,(Foreign),JAPAN,"NU ECO ENGINEERING CO., LTD.",3,0,1,1,0,5
20177,433,JPX,(Foreign),JAPAN,"OGURA CLUTCH CO., LTD.",1,2,2,0,0,5
20178,433,JPX,(Foreign),JAPAN,"OMI KOGYO CO., LTD.",2,0,0,1,2,5
20179,433,JPX,(Foreign),JAPAN,"ONAMBA CO., LTD.",0,2,1,2,0,5
20180,433,JPX,(Foreign),JAPAN,ORGAN TECHNOLOGIES INC.,0,0,0,3,2,5
20181,433,JPX,(Foreign),JAPAN,OSAKA INDUSTRIAL PROMOTION ORGANIZATION,4,1,0,0,0,5
20182,433,JPX,(Foreign),JAPAN,"OSAKA TITANIUM TECHNOLOGIES CO., LTD.",1,1,1,1,1,5
20183,433,JPX,(Foreign),JAPAN,"P & PF CO., LTD.",1,0,0,0,4,5
20184,433,JPX,(Foreign),JAPAN,"PASSOLOGY CO., LTD.",1,0,3,0,1,5
20185,433,JPX,(Foreign),JAPAN,"PI R&D CO., LTD.",1,0,0,1,3,5
20186,433,JPX,(Foreign),JAPAN,PLUS CORPORATION,0,0,2,3,0,5
20187,433,JPX,(Foreign),JAPAN,"PROMERUS, LLC",0,0,0,0,5,5
20188,433,JPX,(Foreign),JAPAN,PURPOSE COMPANY LIMITED,0,0,0,2,3,5
20189,433,JPX,(Foreign),JAPAN,"QUALICAPS CO., LTD.",0,2,3,0,0,5
20190,433,JPX,(Foreign),JAPAN,RANSBURG INDUSTRIAL FINISHING K.K.,2,0,1,0,2,5
20191,433,JPX,(Foreign),JAPAN,"RENGO CO., LTD",1,1,1,2,0,5
20192,433,JPX,(Foreign),JAPAN,RIBOMIC INC.,0,1,1,0,3,5
20193,433,JPX,(Foreign),JAPAN,S.P. AIR KABUSHIKI KAISHA,1,1,2,1,0,5
20194,433,JPX,(Foreign),JAPAN,SAKAE RHYTHM MUSICAL INSTRUMENT LTD.,0,1,0,2,2,5
20195,433,JPX,(Foreign),JAPAN,SAN-APRO LIMITED,2,0,2,1,0,5
20196,433,JPX,(Foreign),JAPAN,"SAN-EI KAGAKU CO., LTD.",1,0,2,1,1,5
20197,433,JPX,(Foreign),JAPAN,SANOH KOGYO KABUSHIKI KAISHA,0,2,2,0,1,5
20198,433,JPX,(Foreign),JAPAN,"SANYO ELECTRONIC CO., LTD.",3,2,0,0,0,5
20199,433,JPX,(Foreign),JAPAN,SCALAR CORPORATION,0,1,2,1,1,5
20200,433,JPX,(Foreign),JAPAN,SEIKO LTD.,1,1,1,0,2,5
20201,433,JPX,(Foreign),JAPAN,"SEN CORPORATION, AN SHI AND AXCELIS COMPANY",3,1,1,0,0,5
20202,433,JPX,(Foreign),JAPAN,SHIKOKU CHEMICALS CORPORATION,3,0,1,1,0,5
20203,433,JPX,(Foreign),JAPAN,"SHINAGAWA REFRACTORIES CO., LTD.",0,3,0,2,0,5
20204,433,JPX,(Foreign),JAPAN,"SHIRAISHI KOGYO KAISHA, LTD.",1,1,2,0,1,5
20205,433,JPX,(Foreign),JAPAN,"SHOFU, INC.",1,1,2,0,1,5
20206,433,JPX,(Foreign),JAPAN,SHOZO KAWANISHI,0,0,3,2,0,5
20207,433,JPX,(Foreign),JAPAN,"SOKEN CHEMICAL & ENGINEERING CO., LTD.",2,0,2,1,0,5
20208,433,JPX,(Foreign),JAPAN,SONY MOBILE COMMUNICATIONS INC.,0,0,0,4,1,5
20209,433,JPX,(Foreign),JAPAN,STANFORD UNIVERSITY,4,0,0,1,0,5
20210,433,JPX,(Foreign),JAPAN,"SUIKEN CO., LTD.",0,0,2,1,2,5
20211,433,JPX,(Foreign),JAPAN,"SUMITA OPTICAL GLASS, INC.",1,1,1,2,0,5
20212,433,JPX,(Foreign),JAPAN,SUN MEDICAL TECHNOLOGY RESEARCH CORPORATION,0,1,1,2,1,5
20213,433,JPX,(Foreign),JAPAN,SUNTORY BEVERAGE &  FOOD LIMITED,0,0,0,1,4,5
20214,433,JPX,(Foreign),JAPAN,"TABATA CO., LTD.",2,1,1,1,0,5
20215,433,JPX,(Foreign),JAPAN,"TAIYO HOLDINGS CO., LTD.",0,2,0,0,3,5
20216,433,JPX,(Foreign),JAPAN,"TAMA-TLO, LTD.",2,1,1,1,0,5
20217,433,JPX,(Foreign),JAPAN,TANI ELECTRONICS CORPORATION,2,1,0,0,2,5
20218,433,JPX,(Foreign),JAPAN,THE FOUNDATION FOR THE PROMOTION OF INDUSTRIAL SCIENCE,1,3,1,0,0,5
20219,433,JPX,(Foreign),JAPAN,THE INCTEC INC.,1,2,0,2,0,5
20220,433,JPX,(Foreign),JAPAN,"TOHEI INDUSTRIAL CO., LTD.",1,3,1,0,0,5
20221,433,JPX,(Foreign),JAPAN,TOREX SEMICONDUCTOR LTD,1,0,1,2,1,5
20222,433,JPX,(Foreign),JAPAN,"TOSHIBA BATTERY CO., LTD.",3,2,0,0,0,5
20223,433,JPX,(Foreign),JAPAN,"TOYOTA INFOTECHNOLOGY CENTER CO., LTD.",1,0,1,3,0,5
20224,433,JPX,(Foreign),JAPAN,TOYOTA MOTOR EUROPE NV,0,0,1,1,3,5
20225,433,JPX,(Foreign),JAPAN,"TSUKISHIMA KIKAI CO., LTD.",0,1,3,0,1,5
20226,433,JPX,(Foreign),JAPAN,"TTI ELLEBEAU, INC.",1,2,1,1,0,5
20227,433,JPX,(Foreign),JAPAN,"TWO CELLS CO., LTD.",1,0,2,1,1,5
20228,433,JPX,(Foreign),JAPAN,"UMICORE SHOKUBAI JAPAN CO., LTD.",0,0,0,2,3,5
20229,433,JPX,(Foreign),JAPAN,UNITAC INCORPORATED,2,1,1,0,1,5
20230,433,JPX,(Foreign),JAPAN,"USUI KOKUSAI SANGYO KAISHA, LTD.",1,1,1,1,1,5
20231,433,JPX,(Foreign),JAPAN,"VISIONARIST CO., LTD.",0,0,0,0,5,5
20232,433,JPX,(Foreign),JAPAN,VODAFONE K.K.,3,2,0,0,0,5
20233,433,JPX,(Foreign),JAPAN,"WALBRO ENGINE MANAGEMENT, L.L.C.",1,1,1,1,1,5
20234,433,JPX,(Foreign),JAPAN,"WATERWORKS TECHNOLOGY DEVELOPMENT ORGANIZATION CO., LTD.",2,0,2,1,0,5
20235,433,JPX,(Foreign),JAPAN,WINBOND ELECTRONICS CORP.,1,0,0,0,4,5
20236,433,JPX,(Foreign),JAPAN,"WORKSHARE TECHNOLOGY, INC.",0,0,1,3,1,5
20237,433,JPX,(Foreign),JAPAN,YAMAHA MOTOR ELECTRONICS,1,2,2,0,0,5
20238,433,JPX,(Foreign),JAPAN,YOROZU CORPORATION,0,0,1,0,4,5
20239,433,JPX,(Foreign),JAPAN,"YUKI GOSEI KOGYO CO., LTD.",1,2,2,0,0,5
20240,437,JEX,(Foreign),JERSEY,"APPLIED MATERIALS, INC.",1,1,2,4,2,10
20241,441,JOX,(Foreign),JORDAN,~INDIVIDUALLY OWNED PATENT,0,4,2,2,1,9
20242,457,KRX,(Foreign),"KOREA, SOUTH","SAMSUNG ELECTRONICS CO., LTD.",4259,4567,4677,4322,4539,22364
20243,457,KRX,(Foreign),"KOREA, SOUTH",LG ELECTRONICS INC.,1450,1331,1550,1879,2037,8247
20244,457,KRX,(Foreign),"KOREA, SOUTH",ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,458,506,615,868,862,3309
20245,457,KRX,(Foreign),"KOREA, SOUTH",HYNIX SEMICONDUCTOR INC.,972,933,668,489,190,3252
20246,457,KRX,(Foreign),"KOREA, SOUTH","LG DISPLAY CO., LTD.",715,638,616,571,609,3149
20247,457,KRX,(Foreign),"KOREA, SOUTH","SAMSUNG DISPLAY CO., LTD.",0,0,232,1234,1473,2939
20248,457,KRX,(Foreign),"KOREA, SOUTH","SAMSUNG SDI CO., LTD.",427,341,295,367,510,1940
20249,457,KRX,(Foreign),"KOREA, SOUTH",HYUNDAI MOTOR COMPANY,184,233,275,391,600,1683
20250,457,KRX,(Foreign),"KOREA, SOUTH","SAMSUNG ELECTRO-MECHANICS CO., LTD.",256,277,346,330,397,1606
20251,457,KRX,(Foreign),"KOREA, SOUTH",~INDIVIDUALLY OWNED PATENT,268,235,291,304,331,1429
20252,457,KRX,(Foreign),"KOREA, SOUTH","LG CHEM, LTD.",162,190,216,226,354,1148
20253,457,KRX,(Foreign),"KOREA, SOUTH","LG INNOTEK CO., LTD",63,131,205,330,398,1127
20254,457,KRX,(Foreign),"KOREA, SOUTH",SK HYNIX INC.,0,0,74,264,692,1030
20255,457,KRX,(Foreign),"KOREA, SOUTH","SAMSUNG MOBILE DISPLAY CO., LTD.",325,412,253,1,0,991
20256,457,KRX,(Foreign),"KOREA, SOUTH","DONGBU HITEK CO., LTD.",259,228,123,36,30,676
20257,457,KRX,(Foreign),"KOREA, SOUTH","CHEIL INDUSTRIES, INC.",42,60,75,100,88,365
20258,457,KRX,(Foreign),"KOREA, SOUTH",STATS CHIPPAC LTD.,43,74,67,89,67,340
20259,457,KRX,(Foreign),"KOREA, SOUTH",KOREA INSTITUTE OF SCIENCE AND TECHNOLOGY,43,46,69,65,114,337
20260,457,KRX,(Foreign),"KOREA, SOUTH",KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,61,59,75,63,59,317
20261,457,KRX,(Foreign),"KOREA, SOUTH","SAMSUNG LED CO., LTD.",37,95,57,0,0,189
20262,457,KRX,(Foreign),"KOREA, SOUTH",MANDO CORPORATION,13,15,43,49,60,180
20263,457,KRX,(Foreign),"KOREA, SOUTH","FAIRCHILD KOREA SEMICONDUCTOR, LTD.",38,28,39,24,34,163
20264,457,KRX,(Foreign),"KOREA, SOUTH",PANTECH CO. LTD.,15,11,27,46,61,160
20265,457,KRX,(Foreign),"KOREA, SOUTH",SNU R& DB FOUNDATION,1,18,35,44,57,155
20266,457,KRX,(Foreign),"KOREA, SOUTH","SEOUL OPTO DEVICE CO., LTD.",18,33,45,35,20,151
20267,457,KRX,(Foreign),"KOREA, SOUTH",SUNGKYUNKWAN UNIVERSITY FOUNDATION FOR CORPORATE COLLABORATION,22,34,52,32,11,151
20268,457,KRX,(Foreign),"KOREA, SOUTH",POSTECH ACADEMY-INDUSTRY FOUNDATION,9,17,34,41,39,140
20269,457,KRX,(Foreign),"KOREA, SOUTH","DONGBU ELECTRONICS CO., LTD.",107,22,5,0,0,134
20270,457,KRX,(Foreign),"KOREA, SOUTH","SAMSUNG TECHWIN CO., LTD.",19,27,24,25,36,131
20271,457,KRX,(Foreign),"KOREA, SOUTH",K.T. CORPORATION,4,15,34,37,40,130
20272,457,KRX,(Foreign),"KOREA, SOUTH","SEOUL SEMICONDUCTOR CO., LTD.",15,25,35,29,22,126
20273,457,KRX,(Foreign),"KOREA, SOUTH",NHN CORPORATION,24,19,27,26,29,125
20274,457,KRX,(Foreign),"KOREA, SOUTH","SK TELECOM CO., LTD",18,37,19,13,35,122
20275,457,KRX,(Foreign),"KOREA, SOUTH","SK INNOVATION CO., LTD.",0,4,20,36,55,115
20276,457,KRX,(Foreign),"KOREA, SOUTH","LS INDUSTRIAL SYSTEMS CO., LTD.",8,14,47,29,12,110
20277,457,KRX,(Foreign),"KOREA, SOUTH",KOREA ATOMIC ENERGY RESEARCH INSTITUTE,21,21,24,18,22,106
20278,457,KRX,(Foreign),"KOREA, SOUTH",KOREA RESEARCH INSTITUTE OF BIOSCIENCE AND BIOTECHNOLOGY,14,13,27,15,32,101
20279,457,KRX,(Foreign),"KOREA, SOUTH","LSIS CO., LTD.",0,0,3,20,73,96
20280,457,KRX,(Foreign),"KOREA, SOUTH",GWANGJU INSTITUTE OF SCIENCE AND TECHNOLOGY,14,9,24,20,28,95
20281,457,KRX,(Foreign),"KOREA, SOUTH",KOREA ELECTRONIC TECHNOLOGY INSTITUTE,14,20,11,17,30,92
20282,457,KRX,(Foreign),"KOREA, SOUTH","MAGNACHIP SEMICONDUCTOR, LTD.",12,14,17,23,22,88
20283,457,KRX,(Foreign),"KOREA, SOUTH",CJ CHEILJEDANG CORP.,16,12,14,25,17,84
20284,457,KRX,(Foreign),"KOREA, SOUTH",KOREA RESEARCH INSTITUTE OF CHEMICAL TECHNOLOGY,13,15,22,20,12,82
20285,457,KRX,(Foreign),"KOREA, SOUTH","HYUNDAI MOBIS, CO., LTD.",15,14,13,14,25,81
20286,457,KRX,(Foreign),"KOREA, SOUTH",INDUSTRY-ACADEMIC COOPERATION FOUNDATION YONSEI UNIVERSITY,6,11,16,22,26,81
20287,457,KRX,(Foreign),"KOREA, SOUTH",KOREA INSTITUTE OF GEOSCIENCES AND MINERAL RESOURCES,2,12,17,28,20,79
20288,457,KRX,(Foreign),"KOREA, SOUTH",SEOUL NATIONAL UNIVERSITY INDUSTRY FOUNDATION,14,26,18,15,6,79
20289,457,KRX,(Foreign),"KOREA, SOUTH",KOREA INSTITUTE OF MACHINERY & MATERIALS,5,16,14,16,26,77
20290,457,KRX,(Foreign),"KOREA, SOUTH",KOREA INSTITUTE OF ENERGY RESEARCH,6,9,13,17,30,75
20291,457,KRX,(Foreign),"KOREA, SOUTH",VOLVO CONSTRUCTION EQUIPMENT HOLDING SWEDEN AB,15,13,17,14,15,74
20292,457,KRX,(Foreign),"KOREA, SOUTH","AMKOR TECHNOLOGY, INC.",12,20,17,14,10,73
