ordering_cd,st_country_cd,us_or_foreign,state_country_of_origin,assignee_name,CY_2014,CY_ALL
38,PA,(U.S.),PENNSYLVANIA,"CEPHALON, INC.",10,41
38,PA,(U.S.),PENNSYLVANIA,KENSEY NASH CORPORATION,12,41
38,PA,(U.S.),PENNSYLVANIA,"TRANSITIONS OPTICAL, INC.",11,41
38,PA,(U.S.),PENNSYLVANIA,UNISYS CORPORATION,8,41
38,PA,(U.S.),PENNSYLVANIA,HONEYWELL INTERNATIONAL INC.,9,38
38,PA,(U.S.),PENNSYLVANIA,"JANSSEN BIOTECH, INC.",13,38
38,PA,(U.S.),PENNSYLVANIA,METROLOGIC INSTRUMENTS INC.,1,37
38,PA,(U.S.),PENNSYLVANIA,THOMSON LICENSING S.A.,10,37
38,PA,(U.S.),PENNSYLVANIA,"CISCO TECHNOLOGY, INC.",16,36
38,PA,(U.S.),PENNSYLVANIA,WOODSTREAM CORPORATION,12,36
38,PA,(U.S.),PENNSYLVANIA,GLAXO GROUP LIMITED,2,35
38,PA,(U.S.),PENNSYLVANIA,"VITAE PHARMACEUTICALS, INC.",10,35
38,PA,(U.S.),PENNSYLVANIA,VIDEOMINING CORPORATION,4,33
38,PA,(U.S.),PENNSYLVANIA,BOEING COMPANY,8,31
38,PA,(U.S.),PENNSYLVANIA,BROADCOM CORPORATION,8,31
38,PA,(U.S.),PENNSYLVANIA,FARO TECHNOLOGIES INC.,13,31
38,PA,(U.S.),PENNSYLVANIA,"SIEMENS INDUSTRY, INC.",4,31
38,PA,(U.S.),PENNSYLVANIA,TEMPLE UNIVERSITY,5,31
38,PA,(U.S.),PENNSYLVANIA,UNIVERSAL DISPLAY CORPORATION,12,31
38,PA,(U.S.),PENNSYLVANIA,"VOCOLLECT, INC.",8,30
38,PA,(U.S.),PENNSYLVANIA,"APPLE, INC.",8,28
38,PA,(U.S.),PENNSYLVANIA,"IBC PHARMACEUTICALS, INC.",6,28
38,PA,(U.S.),PENNSYLVANIA,"MACK TRUCKS, INC.",7,28
38,PA,(U.S.),PENNSYLVANIA,"VALSPAR SOURCING, INC.",7,28
38,PA,(U.S.),PENNSYLVANIA,COVIDIEN LP,16,27
38,PA,(U.S.),PENNSYLVANIA,MCKESSON AUTOMATION INC.,6,27
38,PA,(U.S.),PENNSYLVANIA,"MEI, INC.",9,27
38,PA,(U.S.),PENNSYLVANIA,"PHILADELPHIA, HEALTH AND EDUCATION CORPORATION",5,27
38,PA,(U.S.),PENNSYLVANIA,"STREAMLIGHT, INC.",10,27
38,PA,(U.S.),PENNSYLVANIA,"W. L. GORE & ASSSOCIATES, INC.",11,27
38,PA,(U.S.),PENNSYLVANIA,NOVA CHEMICALS INC.,0,26
38,PA,(U.S.),PENNSYLVANIA,"PRIME RESEARCH ALLIANCE E., INC.",7,26
38,PA,(U.S.),PENNSYLVANIA,AWI LICENSING COMPANY,8,25
38,PA,(U.S.),PENNSYLVANIA,"CENTOCOR, INC.",0,25
38,PA,(U.S.),PENNSYLVANIA,LORD CORPORATION,5,25
38,PA,(U.S.),PENNSYLVANIA,TYCO HEALTHCARE GROUP LP,0,25
38,PA,(U.S.),PENNSYLVANIA,LEHIGH UNIVERSITY,6,24
38,PA,(U.S.),PENNSYLVANIA,"PLEXTRONICS, INC.",6,24
38,PA,(U.S.),PENNSYLVANIA,"CARDIAC PACEMAKERS, INC.",6,23
38,PA,(U.S.),PENNSYLVANIA,CENTOCOR ORTHO BIOTECH INC.,2,23
38,PA,(U.S.),PENNSYLVANIA,DUQUESNE UNIVERSITY OF THE HOLY GHOST,3,23
38,PA,(U.S.),PENNSYLVANIA,"PURDUE PHARMA, L.P.",4,23
38,PA,(U.S.),PENNSYLVANIA,"UNITED STATES OF AMERICA, DEPARTMENT OF ENERGY",8,23
38,PA,(U.S.),PENNSYLVANIA,F. L. SMIDTH & CO. A/S,3,22
38,PA,(U.S.),PENNSYLVANIA,"JOY MM DELAWARE, INC.",7,22
38,PA,(U.S.),PENNSYLVANIA,"MORPHOTEK, INC.",5,22
38,PA,(U.S.),PENNSYLVANIA,NOVO NORDISK A/S,11,22
38,PA,(U.S.),PENNSYLVANIA,"ROVI GUIDES, INC.",9,22
38,PA,(U.S.),PENNSYLVANIA,THOMAS JEFFERSON UNIVERSITY,1,22
38,PA,(U.S.),PENNSYLVANIA,"THORLEY INDUSTRIES, LLC",7,22
38,PA,(U.S.),PENNSYLVANIA,"UNITED STATES OF AMERICA, ARMY",2,22
38,PA,(U.S.),PENNSYLVANIA,ALLEGHENY-SINGER RESEARCH INSTITUTE,2,21
38,PA,(U.S.),PENNSYLVANIA,FMC CORPORATION,6,21
38,PA,(U.S.),PENNSYLVANIA,ILLINOIS TOOL WORKS INC.,1,21
38,PA,(U.S.),PENNSYLVANIA,JOHNSON MATTHEY PUBLIC LIMITED COMPANY,7,21
38,PA,(U.S.),PENNSYLVANIA,STEIN SEAL COMPANY,4,21
38,PA,(U.S.),PENNSYLVANIA,"STEMNION, INC.",10,21
38,PA,(U.S.),PENNSYLVANIA,"ARIBA, INC.",2,20
38,PA,(U.S.),PENNSYLVANIA,"ATI PROPERTIES, INC.",6,20
38,PA,(U.S.),PENNSYLVANIA,CELLCO PARTNERSHIP,13,20
38,PA,(U.S.),PENNSYLVANIA,INTREXON CORPORATION,9,20
38,PA,(U.S.),PENNSYLVANIA,LATTICE SEMICONDUCTOR CORPORATION,3,20
38,PA,(U.S.),PENNSYLVANIA,"UNITED STATES OF AMERICA, NAVY",7,20
38,PA,(U.S.),PENNSYLVANIA,WORTHINGTON ARMSTRONG VENTURE,4,20
38,PA,(U.S.),PENNSYLVANIA,"EMERSON PROCESS MANAGEMENT POWER &  WATER SOLUTIONS, INC.",1,19
38,PA,(U.S.),PENNSYLVANIA,EMPIRE TECHNOLOGY DEVELOPMENT LLC,5,19
38,PA,(U.S.),PENNSYLVANIA,"GRAPE TECHNOLOGY GROUP, INC.",4,19
38,PA,(U.S.),PENNSYLVANIA,"INTERDIGITAL PATENT HOLDINGS, INC.",14,19
38,PA,(U.S.),PENNSYLVANIA,KONINKLIJKE PHILIPS N.V.,13,19
38,PA,(U.S.),PENNSYLVANIA,MINE SAFETY APPLIANCES CO.,3,19
38,PA,(U.S.),PENNSYLVANIA,THE CHILDREN'S HOSPITAL OF PHILADELPHIA,4,19
38,PA,(U.S.),PENNSYLVANIA,"THE VANGUARD GROUP, INC.",6,19
38,PA,(U.S.),PENNSYLVANIA,"VERIZON PATENT AND LICENSING, INC.",6,19
38,PA,(U.S.),PENNSYLVANIA,"AESCULAP IMPLANT SYSTEMS, INC.",3,18
38,PA,(U.S.),PENNSYLVANIA,"BECTON, DICKINSON AND COMPANY",2,18
38,PA,(U.S.),PENNSYLVANIA,BUTAMAX(TM) ADVANCED BIOFUELS LLC,8,18
38,PA,(U.S.),PENNSYLVANIA,"DISNEY ENTERPRISES, INC.",14,18
38,PA,(U.S.),PENNSYLVANIA,"GRAVIC, INC.",2,18
38,PA,(U.S.),PENNSYLVANIA,SIEMENS AKTIENGESELLSCHAFT,7,18
38,PA,(U.S.),PENNSYLVANIA,VICTAULIC COMPANY OF AMERICA,1,18
38,PA,(U.S.),PENNSYLVANIA,ACCENTURE GLOBAL SERVICES LIMITED,4,17
38,PA,(U.S.),PENNSYLVANIA,"B. BRAUN MEDICAL, INC.",3,17
38,PA,(U.S.),PENNSYLVANIA,CNH INDUSTRIAL AMERICA LLC,17,17
38,PA,(U.S.),PENNSYLVANIA,"COMCAST CABLE HOLDINGS, LLC",4,17
38,PA,(U.S.),PENNSYLVANIA,FOX CHASE CANCER CENTER,5,17
38,PA,(U.S.),PENNSYLVANIA,KONINKLIJKE PHILIPS ELECTRONICS N.V.,0,17
38,PA,(U.S.),PENNSYLVANIA,"MOTOROLA-MOBILITY, INC.",14,17
38,PA,(U.S.),PENNSYLVANIA,"NEC LABORATORIES AMERICA, INC.",11,17
38,PA,(U.S.),PENNSYLVANIA,"PIONEER HI-BRED INTERNATIONAL, INC.",10,17
38,PA,(U.S.),PENNSYLVANIA,"TEXAS INSTRUMENTS, INCORPORATED",4,17
38,PA,(U.S.),PENNSYLVANIA,"X2Y ATTENUATORS, L.L.C.",0,17
38,PA,(U.S.),PENNSYLVANIA,"AMES TRUE TEMPER, INC.",1,16
38,PA,(U.S.),PENNSYLVANIA,BASF SE,3,16
38,PA,(U.S.),PENNSYLVANIA,"BOEHRINGER TECHNOLOGIES, L.P.",2,16
38,PA,(U.S.),PENNSYLVANIA,TAIT TOWERS INC.,8,16
38,PA,(U.S.),PENNSYLVANIA,ADOLOR CORPORATION,0,15
38,PA,(U.S.),PENNSYLVANIA,BANK OF AMERICA CORPORATION,5,15
38,PA,(U.S.),PENNSYLVANIA,CRAYOLA LLC,5,15
38,PA,(U.S.),PENNSYLVANIA,"KNOLL, INC.",5,15
38,PA,(U.S.),PENNSYLVANIA,KULICKE AND SOFFA INDUSTRIES INC.,1,15
38,PA,(U.S.),PENNSYLVANIA,"PRIDE MOBILITY PRODUCTS, CORPORATION",0,15
38,PA,(U.S.),PENNSYLVANIA,RAYTHEON COMPANY,0,15
38,PA,(U.S.),PENNSYLVANIA,"ROHM AND HAAS ELECTRONIC MATERIALS, L.L.C.",3,15
38,PA,(U.S.),PENNSYLVANIA,TRANSACTION HOLDINGS LTD. L.L.C.,0,15
38,PA,(U.S.),PENNSYLVANIA,ZOLL MEDICAL CORPORATION,9,15
38,PA,(U.S.),PENNSYLVANIA,ABB TECHNOLOGY AG,1,14
38,PA,(U.S.),PENNSYLVANIA,ARKEMA FRANCE,3,14
38,PA,(U.S.),PENNSYLVANIA,"BODYMEDIA, INC.",5,14
38,PA,(U.S.),PENNSYLVANIA,GUARD INSURANCE GROUP,1,14
38,PA,(U.S.),PENNSYLVANIA,"MULTIMODAL TECHNOLOGIES, INC.",2,14
38,PA,(U.S.),PENNSYLVANIA,"MUTUAL PHARMACEUTICAL CO., INC.",0,14
38,PA,(U.S.),PENNSYLVANIA,"ORTHO-MCNEIL PHARMACEUTICAL, INC.",0,14
38,PA,(U.S.),PENNSYLVANIA,OSRAM SYLVANIA INC.,0,14
38,PA,(U.S.),PENNSYLVANIA,"PHOENIX CONTACT DEVELOPMENT &  MANUFACTURING, INC.",4,14
38,PA,(U.S.),PENNSYLVANIA,"RG DELAWARE, INC.",0,14
38,PA,(U.S.),PENNSYLVANIA,SHOP-VAC CORPORATION,2,14
38,PA,(U.S.),PENNSYLVANIA,SOUTHCO INC.,2,14
38,PA,(U.S.),PENNSYLVANIA,SPECIALTY MINERALS ( MICHIGAN) INC.,3,14
38,PA,(U.S.),PENNSYLVANIA,"TANDENT VISION SCIENCE, INC.",6,14
38,PA,(U.S.),PENNSYLVANIA,"TUMI, INC.",6,14
38,PA,(U.S.),PENNSYLVANIA,"UNITED STATES OF AMERICA, DEPARTMENT OF AGRICULTURE",2,14
38,PA,(U.S.),PENNSYLVANIA,"ZURN INDUSTRIES, LLC.",2,14
38,PA,(U.S.),PENNSYLVANIA,AMERICAN STERILIZER COMPANY,2,13
38,PA,(U.S.),PENNSYLVANIA,"DRAEGER MEDICAL SYSTEMS, INC.",6,13
38,PA,(U.S.),PENNSYLVANIA,FERRO CORPORATION,3,13
38,PA,(U.S.),PENNSYLVANIA,FIRST QUALITY RETAIL SERVICES LLC,0,13
38,PA,(U.S.),PENNSYLVANIA,GREATBATCH MEDICAL S.A.,1,13
38,PA,(U.S.),PENNSYLVANIA,"KENSEY NASH BVF TECHNOLOGY, LLC",2,13
38,PA,(U.S.),PENNSYLVANIA,MARS INCORPORATED,3,13
38,PA,(U.S.),PENNSYLVANIA,PORTO VINCI LTD LIMITED LIABILITY COMPANY,5,13
38,PA,(U.S.),PENNSYLVANIA,"RHEONIX, INC.",4,13
38,PA,(U.S.),PENNSYLVANIA,"ROHM AND HAAS ELECTRONIC MATERIALS CMP HOLDINGS, INC.",3,13
38,PA,(U.S.),PENNSYLVANIA,"ACTAMAX SURGICAL MATERIALS, LLC",7,12
38,PA,(U.S.),PENNSYLVANIA,"ANSALDO STS USA, INC.",1,12
38,PA,(U.S.),PENNSYLVANIA,BERRY PLASTICS CORPORATION,1,12
38,PA,(U.S.),PENNSYLVANIA,"CADENCE DESIGN SYSTEMS, INC.",2,12
38,PA,(U.S.),PENNSYLVANIA,COOK MEDICAL TECHNOLOGIES LLC,3,12
38,PA,(U.S.),PENNSYLVANIA,"CYBERSOFT, INC.",0,12
38,PA,(U.S.),PENNSYLVANIA,ELAN PHARMA INTERNATIONAL LIMITED,0,12
38,PA,(U.S.),PENNSYLVANIA,EXXONMOBIL CHEMICAL PATENTS INC.,2,12
38,PA,(U.S.),PENNSYLVANIA,"FCI HOLDINGS DELAWARE, INC.",4,12
38,PA,(U.S.),PENNSYLVANIA,"FEDERAL-MOGUL POWERTRAIN, INC.",4,12
38,PA,(U.S.),PENNSYLVANIA,"GENOMATICA, INC.",3,12
38,PA,(U.S.),PENNSYLVANIA,"GORE ENTERPRISE HOLDINGS, INC.",0,12
38,PA,(U.S.),PENNSYLVANIA,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",3,12
38,PA,(U.S.),PENNSYLVANIA,"HJ LABORATORIES, LLC",4,12
38,PA,(U.S.),PENNSYLVANIA,"IMS SOFTWARE SERVICES, LTD.",2,12
38,PA,(U.S.),PENNSYLVANIA,"INNOVATIVE OFFICE PRODUCTS, INC.",0,12
38,PA,(U.S.),PENNSYLVANIA,"MERCK + CO., INC.",0,12
38,PA,(U.S.),PENNSYLVANIA,MICROSOFT CORPORATION,4,12
38,PA,(U.S.),PENNSYLVANIA,"NEURONETICS, INC.",2,12
38,PA,(U.S.),PENNSYLVANIA,QLOGIC CORPORATION,1,12
38,PA,(U.S.),PENNSYLVANIA,"QUALCOMM, INC.",5,12
38,PA,(U.S.),PENNSYLVANIA,"ROCKWELL AUTOMATION TECHNOLOGIES, INC.",0,12
38,PA,(U.S.),PENNSYLVANIA,"STMICROELECTRONICS, INC.",5,12
38,PA,(U.S.),PENNSYLVANIA,"SYNERGY PHARMACEUTICALS, INC.",4,12
38,PA,(U.S.),PENNSYLVANIA,TETRALOGIC PHARMACEUTICALS CORPORATION,2,12
38,PA,(U.S.),PENNSYLVANIA,"WAVEFRONT RESEARCH, INC.",1,12
38,PA,(U.S.),PENNSYLVANIA,WISTAR INSTITUTE,2,12
38,PA,(U.S.),PENNSYLVANIA,ALKERMES PHARMA IRELAND LIMITED,1,11
38,PA,(U.S.),PENNSYLVANIA,AUTOMED TECHNOLOGIES INCORPORATED,4,11
38,PA,(U.S.),PENNSYLVANIA,"BIODYNAMICS, LLC",1,11
38,PA,(U.S.),PENNSYLVANIA,"CELLOMICS, INC.",2,11
38,PA,(U.S.),PENNSYLVANIA,DENTSPLY INTERNATIONAL INC.,5,11
38,PA,(U.S.),PENNSYLVANIA,"EXTECH/EXTERIOR TECHNOLOGIES, INC.",2,11
38,PA,(U.S.),PENNSYLVANIA,HERCULES INCORPORATED,6,11
38,PA,(U.S.),PENNSYLVANIA,"K2M, INC.",4,11
38,PA,(U.S.),PENNSYLVANIA,MONELL CHEMICAL SENSES CENTER,3,11
38,PA,(U.S.),PENNSYLVANIA,"ORTHOVITA, INC.",6,11
38,PA,(U.S.),PENNSYLVANIA,"PEM MANAGEMENT, INC.",0,11
38,PA,(U.S.),PENNSYLVANIA,POWERCAST CORPORATION,0,11
38,PA,(U.S.),PENNSYLVANIA,THERMAL CORPORATION,1,11
38,PA,(U.S.),PENNSYLVANIA,VERIZON SERVICES CORP.,2,11
38,PA,(U.S.),PENNSYLVANIA,"ARLINGTON INDUSTRIES, INC.",0,10
38,PA,(U.S.),PENNSYLVANIA,"ARTSANA USA, INC.",2,10
38,PA,(U.S.),PENNSYLVANIA,BAYER MEDICAL CARE INC.,10,10
38,PA,(U.S.),PENNSYLVANIA,GRAHAM ENGINEERING CORPORATION,3,10
38,PA,(U.S.),PENNSYLVANIA,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC.",2,10
38,PA,(U.S.),PENNSYLVANIA,LANKENAU INSTITUTE FOR MEDICAL RESEARCH,1,10
38,PA,(U.S.),PENNSYLVANIA,MUSIC CHOICE,4,10
38,PA,(U.S.),PENNSYLVANIA,"PENN UNITED TECHNOLOGIES, INC.",2,10
38,PA,(U.S.),PENNSYLVANIA,PMC-SIERRA LTD.,1,10
38,PA,(U.S.),PENNSYLVANIA,"PRECISION THERAPEUTICS, INC.",0,10
38,PA,(U.S.),PENNSYLVANIA,"SOLVAY USA, INC.",10,10
38,PA,(U.S.),PENNSYLVANIA,"TEXTRONICS, INC.",1,10
38,PA,(U.S.),PENNSYLVANIA,THE HERSHEY COMPANY,4,10
38,PA,(U.S.),PENNSYLVANIA,"TRS TECHNOLOGIES, INC.",2,10
38,PA,(U.S.),PENNSYLVANIA,"VELTEK ASSOCIATES, INC.",2,10
38,PA,(U.S.),PENNSYLVANIA,VOLVO CONSTRUCTION EQUIPMENT HOLDING SWEDEN AB,2,10
38,PA,(U.S.),PENNSYLVANIA,"ADVANCED MICRO DEVICES, INC.",3,9
38,PA,(U.S.),PENNSYLVANIA,AESYNT INCORPORATED,9,9
38,PA,(U.S.),PENNSYLVANIA,ANIMAS CORPORATION,1,9
43,TX,(U.S.),TEXAS,"XILINX, INC.",3,33
38,PA,(U.S.),PENNSYLVANIA,"AT& T INTELLECTUAL PROPERTY II, L.P.",3,9
38,PA,(U.S.),PENNSYLVANIA,"BENTLEY SYSTEMS, INCORPORATED",3,9
38,PA,(U.S.),PENNSYLVANIA,CALGON CARBON CORPORATION,3,9
38,PA,(U.S.),PENNSYLVANIA,"CHECKPOINT SYSTEMS, INC.",1,9
38,PA,(U.S.),PENNSYLVANIA,"COMBINENET, INC.",0,9
38,PA,(U.S.),PENNSYLVANIA,CORDIS CORPORATION,4,9
38,PA,(U.S.),PENNSYLVANIA,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,3,9
38,PA,(U.S.),PENNSYLVANIA,DIGIMARC CORPORATION,0,9
38,PA,(U.S.),PENNSYLVANIA,"FEDERAL-MOGUL WORLD WIDE, INC.",1,9
38,PA,(U.S.),PENNSYLVANIA,"FRES-CO SYSTEM USA, INC.",3,9
38,PA,(U.S.),PENNSYLVANIA,GLOBAL TUNGSTEN &  POWDERS CORP.,0,9
38,PA,(U.S.),PENNSYLVANIA,"GRAPHIC PACKAGING INTERNATIONAL, INC.",1,9
38,PA,(U.S.),PENNSYLVANIA,H. J. HEINZ COMPANY,3,9
38,PA,(U.S.),PENNSYLVANIA,"HALLIBURTON ENERGY SERVICES, INC.",1,9
38,PA,(U.S.),PENNSYLVANIA,"LIGHTWIRE, INC.",0,9
38,PA,(U.S.),PENNSYLVANIA,"PMC-SIERRA US, INC.",3,9
38,PA,(U.S.),PENNSYLVANIA,"PRINCE SPORTS, LLC",0,9
38,PA,(U.S.),PENNSYLVANIA,PROCTER + GAMBLE COMPANY,6,9
38,PA,(U.S.),PENNSYLVANIA,"PROTECTIVE INDUSTRIES, INC.",3,9
38,PA,(U.S.),PENNSYLVANIA,RESOURCE CONSORTIUM LIMITED,2,9
38,PA,(U.S.),PENNSYLVANIA,SCHOTT CORPORATION,2,9
38,PA,(U.S.),PENNSYLVANIA,SIEMENS HEALTHCARE DIAGNOSTICS INC.,0,9
38,PA,(U.S.),PENNSYLVANIA,"TIVERSA IP, INC.",5,9
38,PA,(U.S.),PENNSYLVANIA,"UNDERGROUND SOLUTIONS TECHNOLOGIES GROUP, INC.",1,9
38,PA,(U.S.),PENNSYLVANIA,"UNITED STATES OF AMERICA, DEPARTMENT OF HEALTH & HUMAN SERVICES",1,9
38,PA,(U.S.),PENNSYLVANIA,UNITED TOTE COMPANY,2,9
38,PA,(U.S.),PENNSYLVANIA,"ACTUATED MEDICAL, INC.",4,8
38,PA,(U.S.),PENNSYLVANIA,ADAMS MFG.,3,8
38,PA,(U.S.),PENNSYLVANIA,"ADVANTECH GLOBAL, LTD",2,8
38,PA,(U.S.),PENNSYLVANIA,"AKRION SYSTEMS, LLC",2,8
38,PA,(U.S.),PENNSYLVANIA,ALCATEL LUCENT,2,8
38,PA,(U.S.),PENNSYLVANIA,"ARMSTRONG WORLD INDUSTRIES, INC.",0,8
38,PA,(U.S.),PENNSYLVANIA,"ASGCO MANUFACTURING, INC.",1,8
38,PA,(U.S.),PENNSYLVANIA,AXALTA COATING SYSTEMS IP CO. LLC,8,8
38,PA,(U.S.),PENNSYLVANIA,BRASSCORP. LTD.,0,8
38,PA,(U.S.),PENNSYLVANIA,"BRENTWOOD INDUSTRIES, INC.",3,8
38,PA,(U.S.),PENNSYLVANIA,"BULK CHEMICALS, INC.",0,8
38,PA,(U.S.),PENNSYLVANIA,CAMERON INTERNATIONAL CORPORATION,1,8
38,PA,(U.S.),PENNSYLVANIA,"CHANNELLOCK, INC.",1,8
38,PA,(U.S.),PENNSYLVANIA,CINRAM INTERNATIONAL INC.,0,8
38,PA,(U.S.),PENNSYLVANIA,DIXIE CONSUMER PRODUCTS LLC,1,8
38,PA,(U.S.),PENNSYLVANIA,"DUN & BRADSTREET, INC.",2,8
38,PA,(U.S.),PENNSYLVANIA,"FRESENIUS MEDICAL CARE HOLDINGS, INC.",3,8
38,PA,(U.S.),PENNSYLVANIA,GILEAD PHARMASSET LLC,4,8
38,PA,(U.S.),PENNSYLVANIA,INDUCTOTHERM INDUSTRIES INC.,1,8
38,PA,(U.S.),PENNSYLVANIA,"INNOVATIVE SOLUTIONS & SUPPORT, INC.",0,8
38,PA,(U.S.),PENNSYLVANIA,"LYCOMING ENGINES, A DIVISION OF AVCO CORPORATION",0,8
38,PA,(U.S.),PENNSYLVANIA,"METRO INDUSTRIES, INC.",3,8
38,PA,(U.S.),PENNSYLVANIA,MMODAL IP LLC,3,8
38,PA,(U.S.),PENNSYLVANIA,"MSA TECHNOLOGY, LLC",8,8
38,PA,(U.S.),PENNSYLVANIA,"NETWORK APPLIANCE, INC.",0,8
38,PA,(U.S.),PENNSYLVANIA,"NUMODA TECHNOLOGIES, INC.",0,8
38,PA,(U.S.),PENNSYLVANIA,ORACLE INTERNATIONAL CORPORATION,5,8
38,PA,(U.S.),PENNSYLVANIA,"POWER MEDICAL INTERVENTIONS, LLC",0,8
38,PA,(U.S.),PENNSYLVANIA,"RCD TECHNOLOGY, INC.",0,8
38,PA,(U.S.),PENNSYLVANIA,RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,4,8
38,PA,(U.S.),PENNSYLVANIA,RHODIA OPERATIONS,5,8
38,PA,(U.S.),PENNSYLVANIA,SCA HYGIENE PRODUCTS AB,4,8
38,PA,(U.S.),PENNSYLVANIA,SILICON QUEST KABUSHIKI-KAISHA,0,8
38,PA,(U.S.),PENNSYLVANIA,"SPINELLA IP HOLDINGS, INC.",6,8
38,PA,(U.S.),PENNSYLVANIA,"THE NEAT COMPANY, INC.",1,8
38,PA,(U.S.),PENNSYLVANIA,"THOMAS & BETTS INTERNATIONAL, INC.",2,8
38,PA,(U.S.),PENNSYLVANIA,"TOUCHSTONE RESEARCH LABORATORY, LTD.",0,8
38,PA,(U.S.),PENNSYLVANIA,"VANGUARD IDENTIFICATION SYSTEMS, INC.",3,8
38,PA,(U.S.),PENNSYLVANIA,"WEST PHARMACEUTICAL SERVICES, INC.",2,8
38,PA,(U.S.),PENNSYLVANIA,YORK CONTAINER COMPANY,1,8
38,PA,(U.S.),PENNSYLVANIA,"ACCU-SORT SYSTEMS, INC.",0,7
38,PA,(U.S.),PENNSYLVANIA,"AKUSTICA, INC.",0,7
38,PA,(U.S.),PENNSYLVANIA,ALL-CLAD METALCRAFTERS LLC,0,7
38,PA,(U.S.),PENNSYLVANIA,AMG IDEAL CAST SOLAR CORPORATION,3,7
38,PA,(U.S.),PENNSYLVANIA,"AMI ENTERTAINMENT NETWORK, LLC",3,7
38,PA,(U.S.),PENNSYLVANIA,AVAYA INC.,1,7
38,PA,(U.S.),PENNSYLVANIA,"AZEK BUILDING PRODUCTS, INC.",1,7
38,PA,(U.S.),PENNSYLVANIA,"COGNIPOWER, LLC",3,7
38,PA,(U.S.),PENNSYLVANIA,"DAMAGE CONTROL SURGICAL TECHNOLOGIES, INC.",1,7
38,PA,(U.S.),PENNSYLVANIA,"ENPIRION, INC.",2,7
38,PA,(U.S.),PENNSYLVANIA,"FBS, INC.",1,7
38,PA,(U.S.),PENNSYLVANIA,"FLEXUSPINE, INC.",0,7
38,PA,(U.S.),PENNSYLVANIA,GELEST TECHNOLOGIES INC.,3,7
38,PA,(U.S.),PENNSYLVANIA,"GENISPHERE, LLC",3,7
38,PA,(U.S.),PENNSYLVANIA,"GIFTCODES.COM, LLC",5,7
38,PA,(U.S.),PENNSYLVANIA,INGERSOLL-RAND COMPANY,1,7
38,PA,(U.S.),PENNSYLVANIA,"INNOVATION PLUS, LLC",0,7
38,PA,(U.S.),PENNSYLVANIA,"INVENSYS SYSTEMS, INC.",2,7
38,PA,(U.S.),PENNSYLVANIA,"KOEHLER-BRIGHT STAR, INC.",3,7
38,PA,(U.S.),PENNSYLVANIA,"MAPQUEST, INC.",4,7
38,PA,(U.S.),PENNSYLVANIA,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,0,7
38,PA,(U.S.),PENNSYLVANIA,MCCONWAY + TORLEY CORPORATION,1,7
38,PA,(U.S.),PENNSYLVANIA,MEDTRONIC INC.,3,7
38,PA,(U.S.),PENNSYLVANIA,"NEURO KINETICS, INC.",1,7
38,PA,(U.S.),PENNSYLVANIA,NEXANS,4,7
38,PA,(U.S.),PENNSYLVANIA,PELLETRON CORPORATION,4,7
38,PA,(U.S.),PENNSYLVANIA,PENNSY CORPORATION,1,7
38,PA,(U.S.),PENNSYLVANIA,"PROCHEMTECH INTERNATIONAL, INC.",2,7
38,PA,(U.S.),PENNSYLVANIA,"REDZONE ROBOTICS, INC.",0,7
38,PA,(U.S.),PENNSYLVANIA,RESONANCE SEMICONDUCTOR CORPORATION,0,7
38,PA,(U.S.),PENNSYLVANIA,RETRIEV TECHNOLOGIES INCORPORATED,6,7
38,PA,(U.S.),PENNSYLVANIA,"TIVERSA, INC.",0,7
38,PA,(U.S.),PENNSYLVANIA,"TOXCO, INC.",1,7
38,PA,(U.S.),PENNSYLVANIA,"TRAFFIC.COM, INC.",0,7
38,PA,(U.S.),PENNSYLVANIA,"UNITED PARCEL SERVICE OF AMERICA, INC.",1,7
38,PA,(U.S.),PENNSYLVANIA,"USA TECHNOLOGIES, INC.",0,7
38,PA,(U.S.),PENNSYLVANIA,WABTEC HOLDING CORPORATION,1,7
38,PA,(U.S.),PENNSYLVANIA,"ZIMMER KNEE CREATIONS, INC.",6,7
38,PA,(U.S.),PENNSYLVANIA,"AETHON, INC.",1,6
38,PA,(U.S.),PENNSYLVANIA,"ARROW INTERNATIONAL, INC.",1,6
38,PA,(U.S.),PENNSYLVANIA,"AVANTOR PERFORMANCE MATERIALS, INC.",0,6
38,PA,(U.S.),PENNSYLVANIA,AVENTIS PHARMACEUTICALS INC.,0,6
38,PA,(U.S.),PENNSYLVANIA,BIZEQUITY LLC,3,6
38,PA,(U.S.),PENNSYLVANIA,BOMBARDIER TRANSPORTATION GMBH,3,6
38,PA,(U.S.),PENNSYLVANIA,"CA, INC.",3,6
38,PA,(U.S.),PENNSYLVANIA,CONCURRENT COMPUTER CORPORATION,2,6
38,PA,(U.S.),PENNSYLVANIA,"CUREDM GROUP HOLDINGS, LLC",3,6
38,PA,(U.S.),PENNSYLVANIA,DEVILBISS HEALTHCARE LLC,1,6
38,PA,(U.S.),PENNSYLVANIA,E INK CORPORATION,0,6
38,PA,(U.S.),PENNSYLVANIA,EBAY INC.,1,6
